cik,name,alias,alias_clean,alias_source
0001825452,ONFOLIO HOLDINGS INC,"Onfolio Holdings, Inc.",onfolio holdings,sec_former_name
0001852889,INVESTCORP AI ACQ CORP -REDH,Investcorp AI Acquisition Corp.,investcorp ai acquisition,sec_current_name
0001852889,INVESTCORP AI ACQ CORP -REDH,Investcorp India Acquisition Corp,investcorp india acquisition,sec_former_name
0001852889,INVESTCORP AI ACQ CORP -REDH,Investcorp Acquisition Corp.,investcorp acquisition,sec_former_name
0001947861,NATURE'S MIRACLE HOLDING INC,LBBB Merger Corp.,lbbb merger,sec_former_name
0002028293,RAIN ENHANCEMENT TECHNOL INC,"Rain Enhancement Technologies Holdco, Inc.",rain enhancement technologies holdco,sec_current_name
0000072573,MOVADO GROUP INC,NORTH AMERICAN WATCH CORP,north american watch,sec_former_name
0001263364,IDAHO COPPER CORP,Joway Health Industries Group Inc,joway health industries,sec_former_name
0001263364,IDAHO COPPER CORP,G2 VENTURES INC,g2 ventures,sec_former_name
0001113809,BUILD-A-BEAR WORKSHOP INC,BUILD A BEAR WORKSHOP INC,build a bear workshop,sec_former_name
0001593549,LIVENTO GROUP INC,"Livento Group, Inc.",livento group,sec_current_name
0001593549,LIVENTO GROUP INC,"NuGene International, Inc.",nugene international,sec_former_name
0001593549,LIVENTO GROUP INC,"Bling Marketing, Inc.",bling marketing,sec_former_name
0001847355,TARGET GLOBAL A I CORP -REDH,Target Global Acquisition I Corp.,target global acquisition i,sec_current_name
0001868419,CYCURION INC,Western Acquisition Ventures Corp.,western acquisition ventures,sec_former_name
0001646972,ALBERTSONS COS INC,"Albertsons Companies, Inc.",albertsons companies,sec_current_name
0001775194,UPEXI INC,"GROVE, INC.",grove,sec_former_name
0001840425,OSR HOLDINGS INC,"OSR Holdings, Inc.",osr holdings,sec_current_name
0001840425,OSR HOLDINGS INC,Bellevue Life Sciences Acquisition Corp.,bellevue life sciences acquisition,sec_former_name
0001019034,BIO-KEY INTERNATIONAL INC,BIO KEY INTERNATIONAL INC,bio key international,sec_current_name
0001019034,BIO-KEY INTERNATIONAL INC,SAC TECHNOLOGIES INC,sac technologies,sec_former_name
0001349706,TURNONGREEN INC,IMPERALIS HOLDING CORP.,imperalis,sec_former_name
0001349706,TURNONGREEN INC,COLOURED (US) INC.,coloured us,sec_former_name
0001477960,Catalyst Crew Technologies Corp.,Blue Chip Technologies Corp.,blue chip technologies,sec_former_name
0001477960,Catalyst Crew Technologies Corp.,"Hermes Jets, Inc.",hermes jets,sec_former_name
0000016918,CONSTELLATION BRANDS,CANANDAIGUA BRANDS INC,canandaigua brands,sec_former_name
0000016918,CONSTELLATION BRANDS,CANANDAIGUA WINE CO INC,canandaigua wine,sec_former_name
0001945619,KINETIC SEAS INC,"Bellatora, Inc.",bellatora,sec_former_name
0001130781,BMP AI TECHNOLOGIES INC,NEURALBASE AI LTD.,neuralbase ai,sec_current_name
0001130781,BMP AI TECHNOLOGIES INC,Viratech Corp.,viratech,sec_former_name
0001130781,BMP AI TECHNOLOGIES INC,"Imperia Entertainment, Inc.",imperia entertainment,sec_former_name
0001130781,BMP AI TECHNOLOGIES INC,"Soleil Film, Inc.",soleil film,sec_former_name
0001439264,MARVION INC,Bonanza Goldfields Corp.,bonanza goldfields,sec_former_name
0001439264,MARVION INC,Bonanza Goldfield Corp.,bonanza goldfield,sec_former_name
0000926423,MIND TECHNOLOGY INC,MITCHAM INDUSTRIES INC,mitcham industries,sec_former_name
0001788230,IP STRATEGY HOLDINGS INC,"Heritage Distilling Holding Company, Inc.",heritage distilling holding company,sec_current_name
0001393781,QUALITY INDUSTRIAL CORP,WIKISOFT CORP.,wikisoft,sec_former_name
0001393781,QUALITY INDUSTRIAL CORP,POWER PLAY DEVELOPMENT CORP,power play development,sec_former_name
0001805385,EVOLV TECHNOLOGIES HOLDINGS,"Evolv Technologies Holdings, Inc.",evolv technologies holdings,sec_current_name
0001805385,EVOLV TECHNOLOGIES HOLDINGS,NewHold Investment Corp.,newhold investment,sec_former_name
0000889353,JAMES MARITIME HOLDINGS INC,Sentinel Holdings Ltd.,sentinel,sec_current_name
0000889353,JAMES MARITIME HOLDINGS INC,"Out-Takes, Inc.",outtakes,sec_former_name
0000889353,JAMES MARITIME HOLDINGS INC,OUT TAKES INC,out takes,sec_former_name
0001325670,PRIMIS FINANCIAL CORP,Southern National Bancorp of Virginia Inc,southern national bancorp of virginia,sec_former_name
0001800347,E2OPEN PARENT HOLDINGS INC,"E2open Parent Holdings, Inc.",e2open parent holdings,sec_current_name
0001800347,E2OPEN PARENT HOLDINGS INC,CC Neuberger Principal Holdings I,cc neuberger principal holdings i,sec_former_name
0001498710,SPIRIT AVIATION HOLDINGS INC,"Spirit Aviation Holdings, Inc.",spirit aviation holdings,sec_current_name
0001498710,SPIRIT AVIATION HOLDINGS INC,"Spirit Airlines, Inc.",spirit airlines,sec_former_name
0001290658,IIOT-OXYS INC,"Gotham Capital Holdings, Inc.",gotham capital holdings,sec_former_name
0001290658,IIOT-OXYS INC,Creative Beauty Supply of New Jersey CORP,creative beauty supply of new jersey,sec_former_name
0001417926,INVO FERTILITY INC,"NAYA Biosciences, Inc.",naya biosciences,sec_former_name
0001417926,INVO FERTILITY INC,"INVO Bioscience, Inc.",invo bioscience,sec_former_name
0001417926,INVO FERTILITY INC,"EMY'S SALSA AJI DISTRIBUTION COMPANY, INC.",emys salsa aji distribution company,sec_former_name
0001476963,SCORPIUS HOLDINGS INC,"Scorpius Holdings, Inc.",scorpius holdings,sec_current_name
0001476963,SCORPIUS HOLDINGS INC,"NightHawk Biosciences, Inc.",nighthawk biosciences,sec_former_name
0001476963,SCORPIUS HOLDINGS INC,"HEAT BIOLOGICS, INC.",heat biologics,sec_former_name
0001838987,SUNPOWER INC,"Complete Solaria, Inc.",complete solaria,sec_current_name
0001838987,SUNPOWER INC,Freedom Acquisition I Corp.,freedom acquisition i,sec_former_name
0001855457,KORE GROUP HOLDINGS INC,"KORE Group Holdings, Inc.",kore group holdings,sec_current_name
0001855457,KORE GROUP HOLDINGS INC,"King Pubco, Inc.",king pubco,sec_former_name
0001911545,GLOBAL INTERACTIVE TECHN INC,"Global Interactive Technologies, Inc.",global interactive technologies,sec_current_name
0001911545,GLOBAL INTERACTIVE TECHN INC,"Hanryu Holdings, Inc.",hanryu holdings,sec_former_name
0000082473,INNSUITES HOSPITALITY TR,INNSUITES HOSPITALITY TRUST,innsuites hospitality trust,sec_current_name
0000082473,INNSUITES HOSPITALITY TR,REALTY REFUND TRUST,realty refund trust,sec_former_name
0001008586,STREAMLINE HEALTH SOLUTIONS,STREEAMLINE HEALTH SOLUTIONS INC.,streeamline health solutions,sec_former_name
0001008586,STREAMLINE HEALTH SOLUTIONS,LANVISION SYSTEMS INC,lanvision systems,sec_former_name
0001056285,BRAND HOUSE COLLECTIVE INC,"KIRKLAND'S, INC",kirklands,sec_current_name
0001056285,BRAND HOUSE COLLECTIVE INC,KIRKLANDS INC,kirklands,sec_former_name
0001342958,KUSTOM ENTERTAINMENT INC,"DIGITAL ALLY, INC.",digital ally,sec_current_name
0001342958,KUSTOM ENTERTAINMENT INC,DIGITAL ALLY INC,digital ally,sec_former_name
0001565228,VISLINK TECHNOLOGIES INC,"xG TECHNOLOGY, INC.",xg technology,sec_former_name
0001579157,VINCE HOLDING CORP,Apparel Holding Corp.,apparel,sec_former_name
0001579157,VINCE HOLDING CORP,Kellwood Holding Corp.,kellwood,sec_former_name
0001945422,OAK WOODS ACQ CORP -REDH,Oak Woods Acquisition Corp,oak woods acquisition,sec_current_name
0001377936,SARATOGA INVESTMENT CORP,GSC INVESTMENT CORP.,gsc investment,sec_former_name
0001377936,SARATOGA INVESTMENT CORP,GSC Investment LLC,gsc investment,sec_former_name
0001903595,BRAG HOUSE HOLDINGS INC,"Brag House Holdings, Inc.",brag house holdings,sec_current_name
0000835662,AIXIN LIFE INTERNATIONAL INC,MERCARI COMMUNICATIONS GROUP LTD,mercari communications,sec_former_name
0001514443,AMERIGUARD SECURITY SRVS INC,"AMERIGUARD SECURITY SERVICES, INC.",ameriguard security services,sec_current_name
0001514443,AMERIGUARD SECURITY SRVS INC,"HEALTH REVENUE ASSURANCE HOLDINGS, INC.",health revenue assurance holdings,sec_former_name
0001514443,AMERIGUARD SECURITY SRVS INC,"HEALTH REVENEUE ASSURANCE HOLDINGS, INC.",health reveneue assurance holdings,sec_former_name
0001514443,AMERIGUARD SECURITY SRVS INC,"ANVEX INTERNATIONAL, INC.",anvex international,sec_former_name
0001119190,TAP REAL ESTATE TECHNOLO INC,"HUMBL, INC.",humbl,sec_current_name
0001119190,TAP REAL ESTATE TECHNOLO INC,"Tesoro Enterprises, Inc.",tesoro enterprises,sec_former_name
0001119190,TAP REAL ESTATE TECHNOLO INC,"Tesoro Distributors, Inc.",tesoro distributors,sec_former_name
0001119190,TAP REAL ESTATE TECHNOLO INC,IWT TESORO CORP,iwt tesoro,sec_former_name
0001295947,PRESTIGE CONSUMER HEALTHCARE,"Prestige Brands Holdings, Inc.",prestige brands holdings,sec_former_name
0001295947,PRESTIGE CONSUMER HEALTHCARE,"Prestige Household Brands, Inc.",prestige household brands,sec_former_name
0001803977,LIMITLESS X HOLDINGS INC,"BIO LAB NATURALS, INC.",bio lab naturals,sec_former_name
0001868516,"StratCap Digital Infrastructure REIT, Inc.","STRATEGIC WIRELESS INFRASTRUCTURE FUND II, INC.",strategic wireless infrastructure fund ii,sec_former_name
0000927653,MCKESSON CORP,MCKESSON HBOC INC,mckesson hboc,sec_former_name
0000927653,MCKESSON CORP,SP VENTURES INC,sp ventures,sec_former_name
0001515139,WASTE ENERGY CORP,"METAWORKS PLATFORMS, INC.",metaworks platforms,sec_former_name
0001515139,WASTE ENERGY CORP,CurrencyWorks Inc.,currencyworks,sec_former_name
0001515139,WASTE ENERGY CORP,ICOX INNOVATIONS INC.,icox innovations,sec_former_name
0001818152,"Zentrum Holdings, Inc.","OFF Line International, Inc.",off line international,sec_former_name
0001356570,WNS (HOLDINGS) LIMITED,WNS (HOLDINGS) LTD,wns holdings,sec_current_name
0001994624,SCANTECH AI SYSTEM INC -REDH,ScanTech AI Systems Inc.,scantech ai systems,sec_current_name
0000810332,REPUBLIC AIRWAYS HLDINGS INC,MESA AIR GROUP INC,mesa air,sec_current_name
0000810332,REPUBLIC AIRWAYS HLDINGS INC,MESA AIRLINES INC,mesa airlines,sec_former_name
0001302215,HOULIHAN LOKEY INC,HOULIHAN LOKEY HOWARD & ZUKIN INC,houlihan lokey howard zukin,sec_former_name
0001490873,ECO SCIENCE SOLUTIONS INC,"EATON SCIENTIFIC SYSTEMS, INC.",eaton scientific systems,sec_former_name
0001490873,ECO SCIENCE SOLUTIONS INC,PRISTINE SOLUTIONS INC.,pristine solutions,sec_former_name
0001610250,BOOT BARN HOLDINGS INC,"Boot Barn Holdings, Inc.",boot barn holdings,sec_current_name
0001688568,DXC TECHNOLOGY CO,"Everett SpinCo, Inc.",everett spinco,sec_former_name
0000849399,GEN DIGITAL INC,NortonLifeLock Inc.,nortonlifelock,sec_former_name
0000849399,GEN DIGITAL INC,SYMANTEC CORP,symantec,sec_former_name
0001805526,DEFI DEVELOPMENT CORP,Janover Inc.,janover,sec_former_name
0001004989,SPAR GROUP INC,"SPAR Group, Inc.",spar group,sec_current_name
0001004989,SPAR GROUP INC,PIA MERCHANDISING SERVICES INC,pia merchandising services,sec_former_name
0001590715,AMERICAN RESOURCES CORP,"NGFC Equities, Inc.",ngfc equities,sec_former_name
0001590715,AMERICAN RESOURCES CORP,"NGFC Equities, INC.",ngfc equities,sec_former_name
0001590715,AMERICAN RESOURCES CORP,NATURAL GAS FUELING & CONVERSION INC.,natural gas fueling conversion,sec_former_name
0001604778,QORVO INC,"Rocky Holding, Inc.",rocky holding,sec_former_name
0001015383,OUTDOOR HOLDING CO,"AMMO, INC.",ammo,sec_former_name
0001015383,OUTDOOR HOLDING CO,RETROSPETTIVA INC,retrospettiva,sec_former_name
0001429393,TRUTANKLESS INC,Bollente Companies Inc.,bollente companies,sec_former_name
0001429393,TRUTANKLESS INC,Alcantara Brands CORP,alcantara brands,sec_former_name
0001828739,"Arculus System Co., Ltd.",Azzurro Solutions Corp.,azzurro solutions,sec_former_name
0000946581,TAKE-TWO INTERACTIVE SFTWR,TAKE TWO INTERACTIVE SOFTWARE INC,take two interactive software,sec_current_name
0000733269,LIVERAMP HOLDINGS INC,"LiveRamp Holdings, Inc.",liveramp holdings,sec_current_name
0000733269,LIVERAMP HOLDINGS INC,"Acxiom Holdings, Inc.",acxiom holdings,sec_former_name
0000733269,LIVERAMP HOLDINGS INC,ACXIOM CORP,acxiom,sec_former_name
0000733269,LIVERAMP HOLDINGS INC,CCX NETWORK INC,ccx network,sec_former_name
0000866374,FLEX LTD,FLEXTRONICS INTERNATIONAL LTD.,flextronics international,sec_former_name
0000866374,FLEX LTD,FLEXTRONICS INTERNATIONAL LTD,flextronics international,sec_former_name
0000866374,FLEX LTD,FLEX HOLDINGS PTE LTD,flex holdings pte,sec_former_name
0000880807,AMERICAN SUPERCONDUCTOR CP,AMERICAN SUPERCONDUCTOR CORP /DE/,american superconductor corp de,sec_current_name
0001022408,EPLUS INC,MLC HOLDINGS INC,mlc,sec_former_name
0001023731,8X8 INC,8X8 INC /DE/,8x8 inc de,sec_current_name
0001023731,8X8 INC,NETERGY NETWORKS INC,netergy networks,sec_former_name
0000103379,VF CORP,V F CORP,v f,sec_current_name
0000103379,VF CORP,VANITY FAIR MILLS INC,vanity fair mills,sec_former_name
0001037038,RALPH LAUREN CORP,POLO RALPH LAUREN CORP,polo ralph lauren,sec_former_name
0001265521,POLOMAR HEALTH SERVICES INC,Trustfeed Corp.,trustfeed,sec_former_name
0001265521,POLOMAR HEALTH SERVICES INC,HEALTHMED SERVICES LTD,healthmed services,sec_former_name
0001489096,THERMON GROUP HOLDINGS INC,"Thermon Group Holdings, Inc.",thermon group holdings,sec_current_name
0001737953,REPLIMUNE GROUP INC,"Replimune Group, Inc.",replimune group,sec_current_name
0001852131,NEXTPOWER INC,Nextracker Inc.,nextracker,sec_current_name
0001852131,NEXTPOWER INC,Nextracker LLC,nextracker,sec_former_name
0001852131,NEXTPOWER INC,Nextracker Inc.,nextracker,sec_former_name
0001443646,BOOZ ALLEN HAMILTON HLDG CP,Booz Allen Hamilton Holding Corp,booz allen hamilton,sec_current_name
0001443646,BOOZ ALLEN HAMILTON HLDG CP,EXPLORER HOLDING CORP,explorer,sec_former_name
0000078749,AGILYSYS INC,PIONEER STANDARD ELECTRONICS INC,pioneer standard electronics,sec_former_name
0000874866,CORVEL CORP,FORTIS CORP,fortis,sec_former_name
0000910521,DECKERS OUTDOOR CORP,DECKERS FOOTWEAR CORP,deckers footwear,sec_former_name
0001853047,HUDSON ACQUISIT I CORP -REDH,Hudson Acquisition I Corp.,hudson acquisition i,sec_current_name
0000090896,CHAMPION HOMES INC,Skyline Champion Corp,skyline champion,sec_former_name
0000090896,CHAMPION HOMES INC,SKYLINE CORP,skyline,sec_former_name
0001083220,XCEL BRANDS INC,"NETFABRIC HOLDINGS, INC",netfabric holdings,sec_former_name
0001083220,XCEL BRANDS INC,HOUSTON OPERATING CO,houston operating,sec_former_name
0001824403,RESERVOIR MEDIA INC,Roth CH Acquisition II Co,roth ch acquisition ii,sec_former_name
0002018064,TECHTARGET INC,"Toro CombineCo, Inc.",toro combineco,sec_former_name
0000876427,MONRO INC,MONRO MUFFLER BRAKE INC,monro muffler brake,sec_former_name
0001498148,ARTIFICIAL INTEL TECH SL INC,Artificial Intelligence Technology Solutions Inc.,artificial intelligence technology solutions,sec_current_name
0001498148,ARTIFICIAL INTEL TECH SL INC,ON THE MOVE SYSTEMS CORP.,on the move systems,sec_former_name
0001504461,NGL ENERGY PARTNERS LP,Silverthorne Energy Partners LP,silverthorne energy partners lp,sec_former_name
0001600033,E.L.F. BEAUTY INC,"J.A. Cosmetics Holdings, Inc.",ja cosmetics holdings,sec_former_name
0001602409,FINGERMOTION INC,Property Management Corp of America,property management corp of america,sec_former_name
0001764013,IMMUNOVANT INC,Health Sciences Acquisitions Corp,health sciences acquisitions,sec_former_name
0000004457,U-HAUL HOLDING CO,U-Haul Holding Co /NV/,uhaul holding co nv,sec_current_name
0000004457,U-HAUL HOLDING CO,AMERCO /NV/,amerco nv,sec_former_name
0000004457,U-HAUL HOLDING CO,AMERCO,amerco,sec_former_name
0000005981,AMERICAN VANGUARD CORP,AEROCON INC,aerocon,sec_former_name
0000788611,NEXTTRIP INC,"SIGMA ADDITIVE SOLUTIONS, INC.",sigma additive solutions,sec_former_name
0000788611,NEXTTRIP INC,"SIGMA LABS, INC.",sigma labs,sec_former_name
0000788611,NEXTTRIP INC,FRAMEWAVES INC,framewaves,sec_former_name
0001066764,BIMERGEN ENERGY CORP,Bitech Technologies Corp,bitech technologies,sec_former_name
0001066764,BIMERGEN ENERGY CORP,"Spine Injury Solutions, Inc",spine injury solutions,sec_former_name
0001066764,BIMERGEN ENERGY CORP,"Spine Pain Management, Inc",spine pain management,sec_former_name
0001867072,KYNDRYL HOLDINGS INC,"Kyndryl Holdings, Inc.",kyndryl holdings,sec_current_name
0001867072,KYNDRYL HOLDINGS INC,"Kyndryl Holdings, LLC",kyndryl holdings,sec_former_name
0001688126,CRYPTO CO,"CROE, INC.",croe,sec_former_name
0001782107,ONCONETIX INC,"Blue Water Biotech, Inc.",blue water biotech,sec_former_name
0001782107,ONCONETIX INC,Blue Water Vaccines Inc.,blue water vaccines,sec_former_name
0001819574,BARK INC,Original Bark Co,original bark,sec_former_name
0001819574,BARK INC,Northern Star Acquisition Corp.,northern star acquisition,sec_former_name
0001497253,VIVOSIM LABS INC,"ORGANOVO HOLDINGS, INC.",organovo holdings,sec_former_name
0001497253,VIVOSIM LABS INC,"REAL ESTATE RESTORATION & RENTAL, INC.",real estate restoration rental,sec_former_name
0001744494,ADVENT TECHNOLOGIES HOLD INC,"ADVENT TECHNOLOGIES HOLDINGS, INC.",advent technologies holdings,sec_current_name
0001744494,ADVENT TECHNOLOGIES HOLD INC,AMCI Acquisition Corp.,amci acquisition,sec_former_name
0001883984,ALTERNUS CLEAN ENERGY -REDH,"Alternus Clean Energy, Inc.",alternus clean energy,sec_current_name
0001883984,ALTERNUS CLEAN ENERGY -REDH,Clean Earth Acquisitions Corp.,clean earth acquisitions,sec_former_name
0001002047,NETAPP INC,NETWORK APPLIANCE INC,network appliance,sec_former_name
0001708341,ALLIED GAMING & ENTERTAI INC,Allied Gaming & Entertainment Inc.,allied gaming entertainment,sec_current_name
0001708341,ALLIED GAMING & ENTERTAI INC,"Allied Esports Entertainment, Inc.",allied esports entertainment,sec_former_name
0001708341,ALLIED GAMING & ENTERTAI INC,Black Ridge Acquisition Corp.,black ridge acquisition,sec_former_name
0000918251,MOTORCAR PARTS OF AMER INC,MOTORCAR PARTS OF AMERICA INC,motorcar parts of america,sec_current_name
0000918251,MOTORCAR PARTS OF AMER INC,MOTORCAR PARTS AMERICA INC,motorcar parts america,sec_former_name
0000918251,MOTORCAR PARTS OF AMER INC,MOTORCAR PARTS & ACCESSORIES INC,motorcar parts accessories,sec_former_name
0001707753,ELASTIC NV,Elastic B.V.,elastic bv,sec_former_name
0001707753,ELASTIC NV,Elasticsearch Global BV,elasticsearch global bv,sec_former_name
0001707753,ELASTIC NV,ELasticsearch Global BV,elasticsearch global bv,sec_former_name
0000897078,RESONATE BLENDS INC,"Textmunication Holdings, Inc.",textmunication holdings,sec_former_name
0000897078,RESONATE BLENDS INC,"Textmunications Holdings, Inc.",textmunications holdings,sec_former_name
0001804591,CHROME HOLDING CO,23andMe Holding Co.,23andme,sec_current_name
0001804591,CHROME HOLDING CO,VG Acquisition Corp.,vg acquisition,sec_former_name
0001804591,CHROME HOLDING CO,Virgin Group Acquisition Corp.,virgin group acquisition,sec_former_name
0001804591,CHROME HOLDING CO,Bleecker Street Acquisition Corp.,bleecker street acquisition,sec_former_name
0000050292,IEH CORP,INDUSTRIAL ELECTRONIC HARDWARE CORP,industrial electronic hardware,sec_former_name
0000050292,IEH CORP,INDUSTRIAL HEAT TREATING CO INC,industrial heat treating,sec_former_name
0000014693,BROWN FORMAN CORP,BROWN FORMAN DISTILLERS CORP,brown forman distillers,sec_former_name
0000014693,BROWN FORMAN CORP,BROWN FORMAN DISTILLERY CO,brown forman distillery,sec_former_name
0000924805,FREEDOM HOLDING CORP,BMB MUNAI INC,bmb munai,sec_former_name
0000924805,FREEDOM HOLDING CORP,INTERUNION FINANCIAL CORP,interunion financial,sec_former_name
0001068689,DATA443 RISK MITIGATION INC,"LandStar, Inc.",landstar,sec_former_name
0001068689,DATA443 RISK MITIGATION INC,LANDSTAR INC,landstar,sec_former_name
0001473490,GLOBAL AI INC,"Wall Street Media Co, Inc.",wall street media co,sec_former_name
0001473490,GLOBAL AI INC,"BRIGHT MOUNTAIN HOLDINGS, INC.",bright mountain holdings,sec_former_name
0001473490,GLOBAL AI INC,"MY CATALOGS ONLINE, INC.",my catalogs online,sec_former_name
